Table 1
dt;employerid;hires;dropouts;total_employees
2023-05-17;1316;0;0;3
2023-05-17;1317;0;0;3
2023-05-17;1318;0;0;3
2023-05-17;1319;0;0;3
2023-05-17;1320;0;0;2
2023-05-17;1321;0;0;1
2023-05-17;1322;0;0;2
2023-05-17;1323;0;0;6
2023-05-17;1324;0;0;2
2023-05-17;1325;0;0;3
2023-05-17;1326;0;0;5
2023-05-17;1327;0;0;1
2023-05-17;1328;0;0;2
2023-05-17;1329;0;0;2
2023-05-17;1330;0;0;6
2023-05-17;1331;0;0;2
2023-05-17;1332;0;0;1
2023-05-17;1333;0;0;1
2023-05-17;1334;0;0;3
2023-05-17;1335;0;0;1
2023-05-17;1336;0;0;2
2023-05-17;1337;0;0;4
2023-05-17;1338;0;0;2
2023-05-17;1339;0;0;4
2023-05-17;1340;0;0;3
2023-05-17;1341;0;0;5
2023-05-17;1734;0;0;3
2023-05-17;1735;0;0;4
2023-05-17;1736;0;0;5
2023-05-17;1737;0;0;6
2023-05-17;1738;0;0;2
2023-05-17;1739;0;0;2
2023-05-17;1740;0;0;3
2023-05-17;1741;0;0;1
2023-05-17;1742;0;0;5
2023-05-17;1743;0;0;3
2023-05-17;1744;0;0;3
2023-05-17;1745;0;0;6
2023-05-17;1746;0;0;4
2023-05-17;1747;0;0;1
2023-05-17;1748;0;0;5
2023-05-17;1749;0;0;6
2023-05-17;1750;0;0;2
2023-05-17;1751;0;0;1
2023-05-17;1752;0;0;2
2023-05-17;1753;0;0;1
2023-05-17;1754;0;0;1
2023-05-17;1755;0;0;3
2023-05-17;1756;0;0;2
2023-05-17;1757;0;0;4
2023-05-17;1758;0;0;1
2023-05-17;1759;0;0;7
2023-05-17;1760;0;0;3
2023-05-17;1761;0;0;3
2023-05-17;1762;0;0;1
2023-05-17;1763;0;0;6
2023-05-17;1764;0;0;3
2023-05-17;1765;0;0;5
2023-05-17;1766;0;0;4
2023-05-17;1767;0;0;4
2023-05-17;1768;0;0;5
2023-05-17;1769;0;0;1
2023-05-17;1770;0;0;5
2023-05-17;1771;0;0;8
2023-05-17;1772;0;0;2
2023-05-17;1773;0;0;2
2023-05-17;1774;0;0;2
2023-05-17;1775;0;0;1
2023-05-17;1776;0;0;3
2023-05-17;1777;0;0;1
2023-05-17;1778;0;0;2
2023-05-17;1779;0;0;4
2023-05-17;1780;0;0;2
2023-05-17;1781;0;0;3
2023-05-17;1782;0;0;5
2023-05-17;1783;0;0;1
2023-05-17;1784;0;0;3
2023-05-17;1785;0;0;3
2023-05-17;1786;0;0;8
2023-05-17;1787;0;0;2
2023-05-17;1788;0;0;5
2023-05-17;1789;0;0;6
2023-05-17;1790;0;0;6
2023-05-17;1791;0;0;1
2023-05-17;1792;0;0;6
2023-05-17;1793;0;0;6
2023-05-17;1794;0;0;2
2023-05-17;1795;0;0;6
2023-05-17;1796;0;0;5
2023-05-17;1797;0;0;1
2023-05-16;379;0;0;1
2023-05-16;381;0;0;4
2023-05-16;382;0;0;4
2023-05-16;383;0;0;6
2023-05-16;384;0;0;3
2023-05-16;385;0;0;5
2023-05-16;386;0;0;5
2023-05-16;387;0;0;2
2023-05-16;388;0;0;5
2023-05-16;389;0;0;3
2023-05-16;390;0;0;3
2023-05-16;391;0;0;2
2023-05-16;392;0;0;3
2023-05-16;393;0;0;4
2023-05-16;394;0;0;1
2023-05-16;395;0;0;3
2023-05-16;396;0;0;7
2023-05-16;397;0;0;6
2023-05-16;398;0;0;4
2023-05-16;399;0;0;5
2023-05-16;400;0;0;2
2023-05-16;401;0;0;5
2023-05-16;402;0;0;4
2023-05-16;403;0;0;6
2023-05-16;404;0;0;1
2023-05-16;405;0;0;5
2023-05-16;406;0;0;6
2023-05-16;407;0;0;4
2023-05-16;408;0;0;6
2023-05-16;409;0;0;1
2023-05-16;410;0;0;4
2023-05-16;411;0;0;2
2023-05-16;412;0;0;2
2023-05-16;413;0;0;5
2023-05-16;414;0;0;5
2023-05-16;415;0;0;5
2023-05-16;416;0;0;4
2023-05-16;417;0;0;3
2023-05-16;418;0;0;4
2023-05-16;419;0;0;2
2023-05-16;421;0;0;5
2023-05-16;422;0;0;4
2023-05-16;423;0;0;5
2023-05-16;424;0;0;5
2023-05-16;425;0;0;4
2023-05-16;426;0;0;4
2023-05-16;427;0;0;5
2023-05-16;428;0;0;3
2023-05-16;429;0;0;5
2023-05-16;430;0;0;1
2023-05-16;431;0;0;1
2023-05-16;432;0;0;4
2023-05-16;433;0;0;1
2023-05-16;434;0;0;5
2023-05-16;435;0;0;5
2023-05-16;436;0;0;3
2023-05-16;437;0;0;7
2023-05-16;438;0;0;5
2023-05-16;439;0;0;6
2023-05-16;440;0;0;5
2023-05-16;441;0;0;5
2023-05-16;829;0;0;1
2023-05-16;830;0;0;4
2023-05-16;831;0;0;3
2023-05-16;833;0;0;3
2023-05-16;834;0;0;2
2023-05-16;836;0;0;2
2023-05-16;837;0;0;6
2023-05-16;838;0;0;4
2023-05-16;839;0;0;1
2023-05-16;840;0;0;3
2023-05-16;841;0;0;5
2023-05-16;842;0;0;3
2023-05-16;843;0;0;4
2023-05-16;844;0;0;1
2023-05-16;845;0;0;4
2023-05-16;846;0;0;1
2023-05-16;847;0;0;5
2023-05-16;848;0;0;1
2023-05-16;849;0;0;2
2023-05-16;850;0;0;4
2023-05-16;851;0;0;3
2023-05-16;852;0;0;4
2023-05-16;853;0;0;4
2023-05-16;854;0;0;3
2023-05-16;855;0;0;5
2023-05-16;856;0;0;3
2023-05-16;857;0;0;5
2023-05-16;859;0;0;5
2023-05-16;860;0;0;1
2023-05-16;861;0;0;2
2023-05-16;862;0;0;3
2023-05-16;863;0;0;4
2023-05-16;864;0;0;3
2023-05-16;865;0;0;5
2023-05-16;866;0;0;2
2023-05-16;867;0;0;5
2023-05-16;868;0;0;6
2023-05-16;869;0;0;4
2023-05-16;870;0;0;4
2023-05-16;871;0;0;5
2023-05-16;872;0;0;3
2023-05-16;873;0;0;6
2023-05-16;874;0;0;6
2023-05-16;875;0;0;1
2023-05-16;876;0;0;7
2023-05-16;877;0;0;8
2023-05-16;878;0;0;6
2023-05-16;879;0;0;2
2023-05-16;880;0;0;3
2023-05-16;881;0;0;2
2023-05-16;882;0;0;2
2023-05-16;883;0;0;8
2023-05-16;884;0;0;1
2023-05-16;885;0;0;5
2023-05-16;886;0;0;3
2023-05-16;887;0;0;5
2023-05-16;888;0;0;3
2023-05-16;889;0;0;2
2023-05-16;890;0;0;1
2023-05-16;891;0;0;5
2023-05-16;1279;0;0;3
2023-05-16;1280;0;0;2
2023-05-16;1281;0;0;4
2023-05-16;1282;0;0;3
2023-05-16;1283;0;0;6
2023-05-16;1284;0;0;4
2023-05-16;1285;0;0;6
2023-05-16;1286;0;0;5
2023-05-16;1287;0;0;4
2023-05-16;1288;0;0;3
2023-05-16;1289;0;0;4
2023-05-16;1290;0;0;2
2023-05-16;1291;0;0;5
2023-05-16;1292;0;0;2
2023-05-16;1293;0;0;1
2023-05-16;1294;0;0;1
2023-05-16;1295;0;0;5
2023-05-16;1296;0;0;3
2023-05-16;1297;0;0;5
2023-05-16;1298;0;0;6
2023-05-16;1299;0;0;6
2023-05-16;1300;0;0;4
2023-05-16;1301;0;0;1
2023-05-16;1302;0;0;3
2023-05-16;1303;0;0;3
2023-05-16;1304;0;0;4
2023-05-16;1305;0;0;2
2023-05-16;1306;0;0;6
2023-05-16;1307;0;0;5
2023-05-16;1308;0;0;2
2023-05-16;1309;0;0;3
2023-05-16;1310;0;0;2
2023-05-16;1311;0;0;5
2023-05-16;1312;0;0;1
2023-05-16;1313;0;0;4
2023-05-16;1314;0;0;3
2023-05-16;1315;0;0;7
2023-05-16;1316;0;0;3
2023-05-16;1317;0;0;3
2023-05-16;1318;0;0;3
2023-05-16;1319;0;0;3
2023-05-16;1320;0;0;2
2023-05-16;1321;0;0;1
2023-05-16;1322;0;0;2
2023-05-16;1323;0;0;6
2023-05-16;1324;0;0;2
2023-05-16;1325;0;0;3
2023-05-16;1326;0;0;5
2023-05-16;1327;0;0;1
2023-05-16;1328;0;0;2
2023-05-16;1329;0;0;2
2023-05-16;1330;0;0;6
2023-05-16;1331;0;0;2
2023-05-16;1332;0;0;1
2023-05-16;1333;0;0;1
2023-05-16;1334;0;0;3
2023-05-16;1335;0;0;1
2023-05-16;1336;0;0;2
2023-05-16;1337;0;0;4
2023-05-16;1338;0;0;2
2023-05-16;1339;0;0;4
2023-05-16;1340;0;0;3
2023-05-16;1341;0;0;5
2023-05-16;1734;0;0;3
2023-05-16;1735;0;0;4
2023-05-16;1736;0;0;5
2023-05-16;1737;0;0;6
2023-05-16;1738;0;0;2
2023-05-16;1739;0;0;2
2023-05-16;1740;0;0;3
2023-05-16;1741;0;0;1
2023-05-16;1742;0;0;5
2023-05-16;1743;0;0;3
2023-05-16;1744;0;0;3
2023-05-16;1745;0;0;6
2023-05-16;1746;0;0;4
2023-05-16;1747;0;0;1
2023-05-16;1748;0;0;5
2023-05-16;1749;0;0;6
2023-05-16;1750;0;0;2
2023-05-16;1751;0;0;1
2023-05-16;1752;0;0;2
2023-05-16;1753;0;0;1
2023-05-16;1754;0;0;1
2023-05-16;1755;0;0;3
2023-05-16;1756;0;0;2
2023-05-16;1757;0;0;4
2023-05-16;1758;0;0;1
2023-05-16;1759;0;0;7
2023-05-16;1760;0;0;3
2023-05-16;1761;0;0;3
2023-05-16;1762;0;0;1
2023-05-16;1763;0;0;6
2023-05-16;1764;0;0;3
2023-05-16;1765;0;0;5
2023-05-16;1766;0;0;4
2023-05-16;1767;0;0;4
2023-05-16;1768;0;0;5
2023-05-16;1769;0;0;1
2023-05-16;1770;0;0;5
2023-05-16;1771;0;0;8
2023-05-16;1772;0;0;2
2023-05-16;1773;0;0;2
2023-05-16;1774;0;0;2
2023-05-16;1775;0;0;1
2023-05-16;1776;0;0;3
2023-05-16;1777;0;0;1
2023-05-16;1778;0;0;2
2023-05-16;1779;0;0;4
2023-05-16;1780;0;0;2
2023-05-16;1781;0;0;3
2023-05-16;1782;0;0;5
2023-05-16;1783;0;0;1
2023-05-16;1784;0;0;3
2023-05-16;1785;0;0;3
2023-05-16;1786;0;0;8
2023-05-16;1787;0;0;2
2023-05-16;1788;0;0;5
2023-05-16;1789;0;0;6
2023-05-16;1790;0;0;6
2023-05-16;1791;0;0;1
2023-05-16;1792;0;0;6
2023-05-16;1793;0;0;6
2023-05-16;1794;0;0;2
2023-05-16;1795;0;0;6
2023-05-16;1796;0;0;5
2023-05-16;1797;0;0;1
2023-05-15;379;0;0;1
2023-05-15;381;0;0;4
2023-05-15;382;0;0;4
2023-05-15;383;0;0;6
2023-05-15;384;0;0;3
2023-05-15;385;0;0;5
2023-05-15;386;0;0;5
2023-05-15;387;0;0;2
2023-05-15;388;0;0;5
2023-05-15;389;0;0;3
2023-05-15;390;0;0;3
2023-05-15;391;0;0;2
2023-05-15;392;0;0;3
2023-05-15;393;0;0;4
2023-05-15;394;0;0;1
2023-05-15;395;0;0;3
2023-05-15;396;0;0;7
2023-05-15;397;0;0;6
2023-05-15;398;0;0;4
2023-05-15;399;0;0;5
2023-05-15;400;0;0;2
2023-05-15;401;0;0;5
2023-05-15;402;0;0;4
2023-05-15;403;0;0;6
2023-05-15;404;0;0;1
2023-05-15;405;0;0;5
2023-05-15;406;0;0;6
2023-05-15;407;0;0;4
2023-05-15;408;0;0;6
2023-05-15;409;0;0;1
2023-05-15;410;0;0;4
2023-05-15;411;0;0;2
2023-05-15;412;0;0;2
2023-05-15;413;0;0;5
2023-05-15;414;0;0;5
2023-05-15;415;0;0;5
2023-05-15;416;0;0;4
2023-05-15;417;0;0;3
2023-05-15;418;0;0;4
2023-05-15;419;0;0;2
2023-05-15;421;0;0;5
2023-05-15;422;0;0;4
2023-05-15;423;0;0;5
2023-05-15;424;0;0;5
2023-05-15;425;0;0;4
2023-05-15;426;0;0;4
2023-05-15;427;0;0;5
2023-05-15;428;0;0;3
2023-05-15;429;0;0;5
2023-05-15;430;0;0;1
2023-05-15;431;0;0;1
2023-05-15;432;0;0;4
2023-05-15;433;0;0;1
2023-05-15;434;0;0;5
2023-05-15;435;0;0;5
2023-05-15;436;0;0;3
2023-05-15;437;0;0;7
2023-05-15;438;0;0;5
2023-05-15;439;0;0;6
2023-05-15;440;0;0;5
2023-05-15;441;0;0;5
2023-05-15;829;0;0;1
2023-05-15;830;0;0;4
2023-05-15;831;0;0;3
2023-05-15;833;0;0;3
2023-05-15;834;0;0;2
2023-05-15;836;0;0;2
2023-05-15;837;0;0;6
2023-05-15;838;0;0;4
2023-05-15;839;0;0;1
2023-05-15;840;0;0;3
2023-05-15;841;0;0;5
2023-05-15;842;0;0;3
2023-05-15;843;0;0;4
2023-05-15;844;0;0;1
2023-05-15;845;0;0;4
2023-05-15;846;0;0;1
2023-05-15;847;0;0;5
2023-05-15;848;0;0;1
2023-05-15;849;0;0;2
2023-05-15;850;0;0;4
2023-05-15;851;0;0;3
2023-05-15;852;0;0;4
2023-05-15;853;0;0;4
2023-05-15;854;0;0;3
2023-05-15;855;0;0;5
2023-05-15;856;0;0;3
2023-05-15;857;0;0;5
2023-05-15;859;0;0;5
2023-05-15;860;0;0;1
2023-05-15;861;0;0;2
2023-05-15;862;0;0;3
2023-05-15;863;0;0;4
2023-05-15;864;0;0;3
2023-05-15;865;0;0;5
2023-05-15;866;0;0;2
2023-05-15;867;0;0;5
2023-05-15;868;0;0;6
2023-05-15;869;0;0;4
2023-05-15;870;0;0;4
2023-05-15;871;0;0;5
2023-05-15;872;0;0;3
2023-05-15;873;0;0;6
2023-05-15;874;0;0;6
2023-05-15;875;0;0;1
2023-05-15;876;0;0;7
2023-05-15;877;0;0;8
2023-05-15;878;0;0;6
2023-05-15;879;0;0;2
2023-05-15;880;0;0;3
2023-05-15;881;0;0;2
2023-05-15;882;0;0;2
2023-05-15;883;0;0;8
2023-05-15;884;0;0;1
2023-05-15;885;0;0;5
2023-05-15;886;0;0;3
2023-05-15;887;0;0;5
2023-05-15;888;0;0;3
2023-05-15;889;0;0;2
2023-05-15;890;0;0;1
2023-05-15;891;0;0;5
2023-05-15;1279;0;0;3
2023-05-15;1280;0;0;2
2023-05-15;1281;0;0;4
2023-05-15;1282;0;0;3
2023-05-15;1283;0;0;6
2023-05-15;1284;0;0;4
2023-05-15;1285;0;0;6
2023-05-15;1286;0;0;5
2023-05-15;1287;0;0;4
2023-05-15;1288;0;0;3
2023-05-15;1289;0;0;4
2023-05-15;1290;0;0;2
2023-05-15;1291;0;0;5
2023-05-15;1292;0;0;2
2023-05-15;1293;0;0;1
2023-05-15;1294;0;0;1
2023-05-15;1295;0;0;5
2023-05-15;1296;0;0;3
2023-05-15;1297;0;0;5
2023-05-15;1298;0;0;6
2023-05-15;1299;0;0;6
2023-05-15;1300;0;0;4
2023-05-15;1301;0;0;1
2023-05-15;1302;0;0;3
2023-05-15;1303;0;0;3
2023-05-15;1304;0;0;4
2023-05-15;1305;0;0;2
2023-05-15;1306;0;0;6
2023-05-15;1307;0;0;5
2023-05-15;1308;0;0;2
2023-05-15;1309;0;0;3
2023-05-15;1310;0;0;2
2023-05-15;1311;0;0;5
2023-05-15;1312;0;0;1
2023-05-15;1313;0;0;4
2023-05-15;1314;0;0;3
2023-05-15;1315;0;0;7
2023-05-15;1316;0;0;3
2023-05-15;1317;0;0;3
2023-05-15;1318;0;0;3
2023-05-15;1319;0;0;3
2023-05-15;1320;0;0;2
2023-05-15;1321;0;0;1
2023-05-15;1322;0;0;2
2023-05-15;1323;0;0;6
2023-05-15;1324;0;0;2
2023-05-15;1325;0;0;3
2023-05-15;1326;0;0;5
2023-05-15;1327;0;0;1
2023-05-15;1328;0;0;2
2023-05-15;1329;0;0;2
2023-05-15;1330;0;0;6
2023-05-15;1331;0;0;2
2023-05-15;1332;0;0;1
2023-05-15;1333;0;0;1
2023-05-15;1334;0;0;3
2023-05-15;1335;0;0;1
2023-05-15;1336;0;0;2
2023-05-15;1337;0;0;4
2023-05-15;1338;0;0;2
2023-05-15;1339;0;0;4
2023-05-15;1340;0;0;3
2023-05-15;1341;0;0;5
2023-05-15;1734;0;0;3
2023-05-15;1735;0;0;4
2023-05-15;1736;0;0;5
2023-05-15;1737;0;0;6
2023-05-15;1738;0;0;2
2023-05-15;1739;0;0;2
2023-05-15;1740;0;0;3
2023-05-15;1741;0;0;1
2023-05-15;1742;0;0;5
2023-05-15;1743;0;0;3
2023-05-15;1744;0;0;3
2023-05-15;1745;0;0;6
2023-05-15;1746;0;0;4
2023-05-15;1747;0;0;1
2023-05-15;1748;0;0;5
2023-05-15;1749;0;0;6
2023-05-15;1750;0;0;2
2023-05-15;1751;0;0;1
2023-05-15;1752;0;0;2
2023-05-15;1753;0;0;1
2023-05-15;1754;0;0;1
2023-05-15;1755;0;0;3
2023-05-15;1756;0;0;2
2023-05-15;1757;0;0;4
2023-05-15;1758;0;0;1
2023-05-15;1759;0;0;7
2023-05-15;1760;0;0;3
2023-05-15;1761;0;0;3
2023-05-15;1762;0;0;1
2023-05-15;1763;0;0;6
2023-05-15;1764;0;0;3
2023-05-15;1765;0;0;5
2023-05-15;1766;0;0;4
2023-05-15;1767;0;0;4
2023-05-15;1768;0;0;5
2023-05-15;1769;0;0;1
2023-05-15;1770;0;0;5
2023-05-15;1771;0;0;8
2023-05-15;1772;0;0;2
2023-05-15;1773;0;0;2
2023-05-15;1774;0;0;2
2023-05-15;1775;0;0;1
2023-05-15;1776;0;0;3
2023-05-15;1777;0;0;1
2023-05-15;1778;0;0;2
2023-05-15;1779;0;0;4
2023-05-15;1780;0;0;2
2023-05-15;1781;0;0;3
2023-05-15;1782;0;0;5
2023-05-15;1783;0;0;1
2023-05-15;1784;0;0;3
2023-05-15;1785;0;0;3
2023-05-15;1786;0;0;8
2023-05-15;1787;0;0;2
2023-05-15;1788;0;0;5
2023-05-15;1789;0;0;6
2023-05-15;1790;0;0;6
2023-05-15;1791;0;0;1
2023-05-15;1792;0;0;6
2023-05-15;1793;0;0;6
2023-05-15;1794;0;0;2
2023-05-15;1795;0;0;6
2023-05-15;1796;0;0;5
2023-05-15;1797;0;0;1
2023-05-14;379;0;0;1
2023-05-14;381;0;0;4
2023-05-14;382;0;0;4
2023-05-14;383;0;0;6
2023-05-14;384;0;0;3
2023-05-14;385;0;0;5
2023-05-14;386;0;0;5
2023-05-14;387;0;0;2
2023-05-14;388;0;0;5
2023-05-14;389;0;0;3
2023-05-14;390;0;0;3
2023-05-14;391;0;0;2
2023-05-14;392;0;0;3
2023-05-14;393;0;0;4
2023-05-14;394;0;0;1
2023-05-14;395;0;0;3
2023-05-14;396;0;0;7
2023-05-14;397;0;0;6
2023-05-14;398;0;0;4
2023-05-14;399;0;0;5
2023-05-14;400;0;0;2
2023-05-14;401;0;0;5
2023-05-14;402;0;0;4
2023-05-14;403;0;0;6
2023-05-14;404;0;0;1
2023-05-14;405;0;0;5
2023-05-14;406;0;0;6
2023-05-14;407;0;0;4
2023-05-14;408;0;0;6
2023-05-14;409;0;0;1
2023-05-14;410;0;0;4
2023-05-14;411;0;0;2
2023-05-14;412;0;0;2
2023-05-14;413;0;0;5
2023-05-14;414;0;0;5
2023-05-14;415;0;0;5
2023-05-14;416;0;0;4
2023-05-14;417;0;0;3
2023-05-14;418;0;0;4
2023-05-14;419;0;0;2
2023-05-14;421;0;0;5
2023-05-14;422;0;0;4
2023-05-14;423;0;0;5
2023-05-14;424;0;0;5
2023-05-14;425;0;0;4
2023-05-14;426;0;0;4
2023-05-14;427;0;0;5
2023-05-14;428;0;0;3
2023-05-14;429;0;0;5
2023-05-14;430;0;0;1
2023-05-14;431;0;0;1
2023-05-14;432;0;0;4
2023-05-14;433;0;0;1
2023-05-14;434;0;0;5
2023-05-14;435;0;0;5
2023-05-14;436;0;0;3
2023-05-14;437;0;0;7
2023-05-14;438;0;0;5
2023-05-14;439;0;0;6
2023-05-14;440;0;0;5
2023-05-14;441;0;0;5
2023-05-14;829;0;0;1
2023-05-14;830;0;0;4
2023-05-14;831;0;0;3
2023-05-14;833;0;0;3
2023-05-14;834;0;0;2
2023-05-14;836;0;0;2
2023-05-14;837;0;0;6
2023-05-14;838;0;0;4
2023-05-14;839;0;0;1
2023-05-14;840;0;0;3
2023-05-14;841;0;0;5
2023-05-14;842;0;0;3
2023-05-14;843;0;0;4
2023-05-14;844;0;0;1
2023-05-14;845;0;0;4
2023-05-14;846;0;0;1
2023-05-14;847;0;0;5
2023-05-14;848;0;0;1
2023-05-14;849;0;0;2
2023-05-14;850;0;0;4
2023-05-14;851;0;0;3
2023-05-14;852;0;0;4
2023-05-14;853;0;0;4
2023-05-14;854;0;0;3
2023-05-14;855;0;0;5
2023-05-14;856;0;0;3
2023-05-14;857;0;0;5
2023-05-14;859;0;0;5
2023-05-14;860;0;0;1
2023-05-14;861;0;0;2
2023-05-14;862;0;0;3
2023-05-14;863;0;0;4
2023-05-14;864;0;0;3
2023-05-14;865;0;0;5
2023-05-14;866;0;0;2
2023-05-14;867;0;0;5
2023-05-14;868;0;0;6
2023-05-14;869;0;0;4
2023-05-14;870;0;0;4
2023-05-14;871;0;0;5
2023-05-14;872;0;0;3
2023-05-14;873;0;0;6
2023-05-14;874;0;0;6
2023-05-14;875;0;0;1
2023-05-14;876;0;0;7
2023-05-14;877;0;0;8
2023-05-14;878;0;0;6
2023-05-14;879;0;0;2
2023-05-14;880;0;0;3
2023-05-14;881;0;0;2
2023-05-14;882;0;0;2
2023-05-14;883;0;0;8
2023-05-14;884;0;0;1
2023-05-14;885;0;0;5
2023-05-14;886;0;0;3
2023-05-14;887;0;0;5
2023-05-14;888;0;0;3
2023-05-14;889;0;0;2
2023-05-14;890;0;0;1
2023-05-14;891;0;0;5
2023-05-14;1279;0;0;3
2023-05-14;1280;0;0;2
2023-05-14;1281;0;0;4
2023-05-14;1282;0;0;3
2023-05-14;1283;0;0;6
2023-05-14;1284;0;0;4
2023-05-14;1285;0;0;6
2023-05-14;1286;0;0;5
2023-05-14;1287;0;0;4
2023-05-14;1288;0;0;3
2023-05-14;1289;0;0;4
2023-05-14;1290;0;0;2
2023-05-14;1291;0;0;5
2023-05-14;1292;0;0;2
2023-05-14;1293;0;0;1
2023-05-14;1294;0;0;1
2023-05-14;1295;0;0;5
2023-05-14;1296;0;0;3
2023-05-14;1297;0;0;5
2023-05-14;1298;0;0;6
2023-05-14;1299;0;0;6
2023-05-14;1300;0;0;4
2023-05-14;1301;0;0;1
2023-05-14;1302;0;0;3
2023-05-14;1303;0;0;3
2023-05-14;1304;0;0;4
2023-05-14;1305;0;0;2
2023-05-14;1306;0;0;6
2023-05-14;1307;0;0;5
2023-05-14;1308;0;0;2
2023-05-14;1309;0;0;3
2023-05-14;1310;0;0;2
2023-05-14;1311;0;0;5
2023-05-14;1312;0;0;1
2023-05-14;1313;0;0;4
2023-05-14;1314;0;0;3
2023-05-14;1315;0;0;7
2023-05-14;1316;0;0;3
2023-05-14;1317;0;0;3
2023-05-14;1318;0;0;3
2023-05-14;1319;0;0;3
2023-05-14;1320;0;0;2
2023-05-14;1321;0;0;1
2023-05-14;1322;0;0;2
2023-05-14;1323;0;0;6
2023-05-14;1324;0;0;2
2023-05-14;1325;0;0;3
2023-05-14;1326;0;0;5
2023-05-14;1327;0;0;1
2023-05-14;1328;0;0;2
2023-05-14;1329;0;0;2
2023-05-14;1330;0;0;6
2023-05-14;1331;0;0;2
2023-05-14;1332;0;0;1
2023-05-14;1333;0;0;1
2023-05-14;1334;0;0;3
2023-05-14;1335;0;0;1
2023-05-14;1336;0;0;2
2023-05-14;1337;0;0;4
2023-05-14;1338;0;0;2
2023-05-14;1339;0;0;4
2023-05-14;1340;0;0;3
2023-05-14;1341;0;0;5
2023-05-14;1734;0;0;3
2023-05-14;1735;0;0;4
2023-05-14;1736;0;0;5
2023-05-14;1737;0;0;6
2023-05-14;1738;0;0;2
2023-05-14;1739;0;0;2
2023-05-14;1740;0;0;3
2023-05-14;1741;0;0;1
2023-05-14;1742;0;0;5
2023-05-14;1743;0;0;3
2023-05-14;1744;0;0;3
2023-05-14;1745;0;0;6
2023-05-14;1746;0;0;4
2023-05-14;1747;0;0;1
2023-05-14;1748;0;0;5
2023-05-14;1749;0;0;6
2023-05-14;1750;0;0;2
2023-05-14;1751;0;0;1
2023-05-14;1752;0;0;2
2023-05-14;1753;0;0;1
2023-05-14;1754;0;0;1
2023-05-14;1755;0;0;3
2023-05-14;1756;0;0;2
2023-05-14;1757;0;0;4
2023-05-14;1758;0;0;1
2023-05-14;1759;0;0;7
2023-05-14;1760;0;0;3
2023-05-14;1761;0;0;3
2023-05-14;1762;0;0;1
2023-05-14;1763;0;0;6
2023-05-14;1764;0;0;3
2023-05-14;1765;0;0;5
2023-05-14;1766;0;0;4
2023-05-14;1767;0;0;4
2023-05-14;1768;0;0;5
2023-05-14;1769;0;0;1
2023-05-14;1770;0;0;5
2023-05-14;1771;0;0;8
2023-05-14;1772;0;0;2
2023-05-14;1773;0;0;2
2023-05-14;1774;0;0;2
2023-05-14;1775;0;0;1
2023-05-14;1776;0;0;3
2023-05-14;1777;0;0;1
2023-05-14;1778;0;0;2
2023-05-14;1779;0;0;4
2023-05-14;1780;0;0;2
2023-05-14;1781;0;0;3
2023-05-14;1782;0;0;5
2023-05-14;1783;0;0;1
2023-05-14;1784;0;0;3
2023-05-14;1785;0;0;3
2023-05-14;1786;0;0;8
2023-05-14;1787;0;0;2
2023-05-14;1788;0;0;5
2023-05-14;1789;0;0;6
2023-05-14;1790;0;0;6
2023-05-14;1791;0;0;1
2023-05-14;1792;0;0;6
2023-05-14;1793;0;0;6
2023-05-14;1794;0;0;2
2023-05-14;1795;0;0;6
2023-05-14;1796;0;0;5
2023-05-14;1797;0;0;1
2023-05-13;379;0;0;1
2023-05-13;381;0;0;4
2023-05-13;382;0;0;4
2023-05-13;383;0;0;6
2023-05-13;384;0;0;3
2023-05-13;385;0;0;5
2023-05-13;386;0;0;5
2023-05-13;387;0;0;2
2023-05-13;388;0;0;5
2023-05-13;389;0;0;3
2023-05-13;390;0;0;3
2023-05-13;391;0;0;2
2023-05-13;392;0;0;3
2023-05-13;393;0;0;4
2023-05-13;394;0;0;1
2023-05-13;395;0;0;3
2023-05-13;396;0;0;7
2023-05-13;397;0;0;6
2023-05-13;398;0;0;4
2023-05-13;399;0;0;5
2023-05-13;400;0;0;2
2023-05-13;401;0;0;5
2023-05-13;402;0;0;4
2023-05-13;403;0;0;6
2023-05-13;404;0;0;1
2023-05-13;405;0;0;5
2023-05-13;406;0;0;6
2023-05-13;407;0;0;4
2023-05-13;408;0;0;6
2023-05-13;409;0;0;1
2023-05-13;410;0;0;4
2023-05-13;411;0;0;2
2023-05-13;412;0;0;2
2023-05-13;413;0;0;5
2023-05-13;414;0;0;5
2023-05-13;415;0;0;5
2023-05-13;416;0;0;4
2023-05-13;417;0;0;3
2023-05-13;418;0;0;4
2023-05-13;419;0;0;2
2023-05-13;421;0;0;5
2023-05-13;422;0;0;4
2023-05-13;423;0;0;5
2023-05-13;424;0;0;5
2023-05-13;425;0;0;4
2023-05-13;426;0;0;4
2023-05-13;427;0;0;5
2023-05-13;428;0;0;3
2023-05-13;429;0;0;5
2023-05-13;430;0;0;1
2023-05-13;431;0;0;1
2023-05-13;432;0;0;4
2023-05-13;433;0;0;1
2023-05-13;434;0;0;5
2023-05-13;435;0;0;5
2023-05-13;436;0;0;3
2023-05-13;437;0;0;7
2023-05-13;438;0;0;5
2023-05-13;439;0;0;6
2023-05-13;440;0;0;5
2023-05-13;441;0;0;5
2023-05-13;829;0;0;1
2023-05-13;830;0;0;4
2023-05-13;831;0;0;3
2023-05-13;833;0;0;3
2023-05-13;834;0;0;2
