dt,venuetype,venueid,revenue
2022-04-01,apartment,1679,784.12
2022-04-01,apartment,1682,787.9
2022-04-01,apartment,1685,829.72
2022-04-01,apartment,1686,1129.74
2022-04-01,apartment,1687,872.02
2022-04-01,apartment,1688,872.02
2022-04-01,apartment,1690,607.99
2022-04-01,apartment,1691,676.33
2022-04-01,apartment,1692,748.43
2022-04-01,apartment,1696,676.33
2022-04-01,apartment,1700,767.2
2022-04-01,apartment,1702,1277.99
2022-04-01,apartment,1703,759.4
2022-04-01,apartment,1706,427.38
2022-04-01,apartment,1710,861.72
2022-04-01,apartment,1711,686.65
2022-04-01,apartment,1712,676.33
2022-04-01,apartment,1713,465.71
2022-04-01,apartment,1714,802.77
2022-04-01,apartment,1718,861.72
2022-04-01,apartment,1722,376.9
2022-04-01,apartment,1723,720.96
2022-04-01,apartment,1724,457.04
2022-04-01,apartment,1725,676.33
2022-04-01,apartment,1727,809.2
2022-04-01,apartment,1729,703.8
2022-04-01,apartment,1731,890.69
2022-04-01,apartment,1732,703.8
2022-04-01,apartment,1733,607.99
2022-04-01,Pub,442,554.833906025
2022-04-01,Pub,443,372.21125262
2022-04-01,Pub,444,515.8540578899999
2022-04-01,Pub,892,838.2891729599999
2022-04-01,Pub,893,934.94977695
2022-04-01,Pub,894,627.8717120399998
2022-04-01,Pub,1342,2488.646429280002
2022-04-01,Pub,1343,999.8723808500001
2022-04-01,Pub,1344,1999.7362848000034
2022-04-01,Pub,1798,1073.7176625299996
2022-04-01,Pub,1799,756.1952350350002
2022-04-01,Pub,1800,867.5818658000005
2022-04-01,Restaurant,445,103.00000000000003
2022-04-01,Restaurant,446,175.1399999999999
2022-04-01,Restaurant,447,422.64000000000027
2022-04-01,Restaurant,448,366.2999999999995
2022-04-01,Restaurant,449,465.0100000000009
2022-04-01,Restaurant,895,341.8799999999999
2022-04-01,Restaurant,896,293.0000000000004
2022-04-01,Restaurant,897,253.43999999999986
2022-04-01,Restaurant,898,151.92
2022-04-01,Restaurant,899,429.39999999999947
2022-04-01,Restaurant,1345,159.79999999999998
2022-04-01,Restaurant,1346,105.29999999999997
2022-04-01,Restaurant,1347,110.24999999999994
2022-04-01,Restaurant,1348,67.68000000000004
2022-04-01,Restaurant,1349,62.00999999999998
2022-04-01,Restaurant,1801,688.7499999999992
2022-04-01,Restaurant,1802,208.28000000000017
2022-04-01,Restaurant,1803,121.79999999999994
2022-04-01,Restaurant,1804,106.56000000000002
2022-04-01,Restaurant,1805,491.91999999999905
2022-04-02,Pub,442,1225.6032550999994
2022-04-02,Pub,443,1187.22554715
2022-04-02,Pub,444,1421.7441107700006
2022-04-02,Pub,892,1723.1499666399989
2022-04-02,Pub,893,2508.0398778500016
2022-04-02,Pub,894,1551.2124650400008
2022-04-02,Pub,1342,4991.4328950900035
2022-04-02,Pub,1343,2810.1676388100022
2022-04-02,Pub,1344,5301.384213349996
2022-04-02,Pub,1798,2401.4330516800023
2022-04-02,Pub,1799,1669.6191823050024
2022-04-02,Pub,1800,2470.056606160005
2022-04-02,Restaurant,445,82.4
2022-04-02,Restaurant,446,154.28999999999996
2022-04-02,Restaurant,447,451.9900000000003
2022-04-02,Restaurant,448,264.54999999999967
2022-04-02,Restaurant,449,465.0100000000009
2022-04-02,Restaurant,895,479.5199999999998
2022-04-02,Restaurant,896,228.54000000000025
2022-04-02,Restaurant,897,622.0799999999994
2022-04-02,Restaurant,898,29.539999999999996
2022-04-02,Restaurant,899,338.99999999999983
2022-04-02,Restaurant,1345,427.69999999999936
2022-04-02,Restaurant,1346,46.800000000000004
2022-04-02,Restaurant,1347,30.87
2022-04-02,Restaurant,1348,160.74
2022-04-02,Restaurant,1349,28.619999999999997
2022-04-02,Restaurant,1801,429.7799999999996
2022-04-02,Restaurant,1802,116.83999999999997
2022-04-02,Restaurant,1803,169.6499999999999
2022-04-02,Restaurant,1804,396.6400000000001
2022-04-02,Restaurant,1805,441.6099999999993
2022-04-03,Pub,442,894.3591320999996
2022-04-03,Pub,443,795.76198836
2022-04-03,Pub,444,1056.8717283600001
2022-04-03,Pub,892,1094.43308692
2022-04-03,Pub,893,1528.5686829500014
2022-04-03,Pub,894,1095.6976935599996
2022-04-03,Pub,1342,3761.249716980008
2022-04-03,Pub,1343,2083.9445411400025
2022-04-03,Pub,1344,3634.937309349996
2022-04-03,Pub,1798,1951.1643544900026
2022-04-03,Pub,1799,1033.2172518300008
2022-04-03,Pub,1800,1735.1637316000015
2022-04-03,Restaurant,445,92.70000000000002
2022-04-03,Restaurant,446,170.9699999999999
2022-04-03,Restaurant,447,451.9900000000003
2022-04-03,Restaurant,448,272.68999999999966
2022-04-03,Restaurant,449,592.7600000000012
2022-04-03,Restaurant,895,426.23999999999984
2022-04-03,Restaurant,896,234.40000000000026
2022-04-03,Restaurant,897,668.1599999999993
2022-04-03,Restaurant,898,25.319999999999997
2022-04-03,Restaurant,899,316.3999999999999
2022-04-03,Restaurant,1345,502.8999999999992
2022-04-03,Restaurant,1346,35.1
2022-04-03,Restaurant,1347,35.28
2022-04-03,Restaurant,1348,160.74
2022-04-03,Restaurant,1349,19.08
2022-04-03,Restaurant,1801,402.2299999999996
2022-04-03,Restaurant,1802,126.99999999999997
2022-04-03,Restaurant,1803,160.9499999999999
2022-04-03,Restaurant,1804,420.32000000000016
2022-04-03,Restaurant,1805,508.689999999999
2022-04-04,Pub,442,356.08743222500004
2022-04-04,Pub,443,301.6194633299999
2022-04-04,Pub,444,515.8540578899999
2022-04-04,Pub,892,442.4303968400002
2022-04-04,Pub,893,712.3426872000002
2022-04-04,Pub,894,357.02509115999993
2022-04-04,Pub,1342,1710.94442013
2022-04-04,Pub,1343,863.0477392599998
2022-04-04,Pub,1344,1343.5728163500014
2022-04-04,Pub,1798,888.9920431699996
2022-04-04,Pub,1799,501.6344628449999
2022-04-04,Pub,1800,714.4791836000002
2022-04-04,Restaurant,445,97.85000000000002
2022-04-04,Restaurant,446,208.4999999999998
2022-04-04,Restaurant,447,446.1200000000003
2022-04-04,Restaurant,448,329.66999999999956
2022-04-04,Restaurant,449,413.91000000000076
2022-04-04,Restaurant,895,284.1599999999999
2022-04-04,Restaurant,896,304.7200000000004
2022-04-04,Restaurant,897,259.1999999999999
2022-04-04,Restaurant,898,147.7
2022-04-04,Restaurant,899,372.8999999999997
2022-04-04,Restaurant,1345,178.59999999999994
2022-04-04,Restaurant,1346,93.59999999999998
2022-04-04,Restaurant,1347,114.65999999999994
2022-04-04,Restaurant,1348,54.99000000000002
2022-04-04,Restaurant,1349,71.54999999999997
2022-04-04,Restaurant,1801,661.1999999999992
2022-04-04,Restaurant,1802,187.96000000000012
2022-04-04,Restaurant,1803,100.04999999999997
2022-04-04,Restaurant,1804,106.56000000000002
2022-04-04,Restaurant,1805,508.689999999999
2022-04-05,Pub,442,347.80632915
2022-04-05,Pub,443,237.44510942999992
2022-04-05,Pub,444,603.9267019199999
2022-04-05,Pub,892,989.6469403000002
2022-04-05,Pub,893,890.428359
2022-04-05,Pub,894,590.9380819199998
2022-04-05,Pub,1342,1583.6840913600001
2022-04-05,Pub,1343,915.6726014100001
2022-04-05,Pub,1344,1947.6598190500029
2022-04-05,Pub,1798,877.44669196
2022-04-05,Pub,1799,598.9665228
2022-04-05,Pub,1800,745.0997200400003
2022-04-05,Restaurant,445,108.15000000000003
2022-04-05,Restaurant,446,154.28999999999996
2022-04-05,Restaurant,447,399.16000000000025
2022-04-05,Restaurant,448,333.73999999999955
2022-04-05,Restaurant,449,424.1300000000008
2022-04-05,Restaurant,895,324.1199999999999
2022-04-05,Restaurant,896,287.1400000000004
2022-04-05,Restaurant,897,357.1199999999997
2022-04-05,Restaurant,898,151.92
2022-04-05,Restaurant,899,440.6999999999994
2022-04-05,Restaurant,1345,216.19999999999985
2022-04-05,Restaurant,1346,111.14999999999996
2022-04-05,Restaurant,1347,123.47999999999993
2022-04-05,Restaurant,1348,63.45000000000003
2022-04-05,Restaurant,1349,66.77999999999997
2022-04-05,Restaurant,1801,672.2199999999992
2022-04-05,Restaurant,1802,203.20000000000016
2022-04-05,Restaurant,1803,95.69999999999997
2022-04-05,Restaurant,1804,94.72000000000001
2022-04-05,Restaurant,1805,475.1499999999991
2022-04-06,Pub,442,513.4283906499998
2022-04-06,Pub,443,449.22047729999986
2022-04-06,Pub,444,440.3632201499999
2022-04-06,Pub,892,943.07531958
2022-04-06,Pub,893,549.09748805
2022-04-06,Pub,894,652.4941321199998
2022-04-06,Pub,1342,1725.084456660001
2022-04-06,Pub,1343,863.0477392600001
2022-04-06,Pub,1344,1364.403402650002
2022-04-06,Pub,1798,831.2652871199997
2022-04-06,Pub,1799,501.6344628449999
2022-04-06,Pub,1800,826.7544838800002
2022-04-06,Restaurant,445,97.85000000000002
2022-04-06,Restaurant,446,195.98999999999984
2022-04-06,Restaurant,447,399.16000000000025
2022-04-06,Restaurant,448,362.2299999999995
2022-04-06,Restaurant,449,413.91000000000076
2022-04-06,Restaurant,895,293.0399999999999
2022-04-06,Restaurant,896,298.8600000000004
2022-04-06,Restaurant,897,282.23999999999984
2022-04-06,Restaurant,898,151.92
2022-04-06,Restaurant,899,412.44999999999953
2022-04-06,Restaurant,1345,230.2999999999998
2022-04-06,Restaurant,1346,76.05
2022-04-06,Restaurant,1347,105.83999999999995
2022-04-06,Restaurant,1348,84.60000000000005
2022-04-06,Restaurant,1349,62.00999999999998
2022-04-06,Restaurant,1801,622.6299999999993
2022-04-06,Restaurant,1802,198.12000000000015
2022-04-06,Restaurant,1803,130.49999999999994
2022-04-06,Restaurant,1804,136.16
2022-04-06,Restaurant,1805,508.689999999999
2022-04-07,Pub,442,811.5481013499997
2022-04-07,Pub,443,513.3948311999999
2022-04-07,Pub,444,905.8900528799994
2022-04-07,Pub,892,721.86012116
2022-04-07,Pub,893,964.63072225
2022-04-07,Pub,894,578.6268718799998
2022-04-07,Pub,1342,2036.1652603200016
2022-04-07,Pub,1343,810.4228771100001
2022-04-07,Pub,1344,2385.1021313499996
2022-04-07,Pub,1798,946.7187992199998
2022-04-07,Pub,1799,598.9665228000001
2022-04-07,Pub,1800,908.4092477200007
2022-04-07,Restaurant,445,97.85000000000002
2022-04-07,Restaurant,446,208.4999999999998
2022-04-07,Restaurant,447,422.64000000000027
2022-04-07,Restaurant,448,358.1599999999995
2022-04-07,Restaurant,449,444.57000000000085
2022-04-07,Restaurant,895,301.9199999999999
2022-04-07,Restaurant,896,281.28000000000037
2022-04-07,Restaurant,897,287.99999999999983
2022-04-07,Restaurant,898,135.04
2022-04-07,Restaurant,899,418.0999999999995
2022-04-07,Restaurant,1345,169.19999999999996
2022-04-07,Restaurant,1346,81.89999999999999
2022-04-07,Restaurant,1347,119.06999999999994
2022-04-07,Restaurant,1348,67.68000000000004
2022-04-07,Restaurant,1349,62.00999999999998
2022-04-07,Restaurant,1801,716.2999999999992
2022-04-07,Restaurant,1802,198.12000000000015
2022-04-07,Restaurant,1803,104.39999999999996
2022-04-07,Restaurant,1804,118.40000000000002
2022-04-07,Restaurant,1805,469.55999999999915
2022-04-08,Pub,442,389.21184452499995
2022-04-08,Pub,443,429.96817113
2022-04-08,Pub,444,515.8540578899998
2022-04-08,Pub,892,605.4310693600002
2022-04-08,Pub,893,920.1093043000001
2022-04-08,Pub,894,566.3156618399998
2022-04-08,Pub,1342,2007.8851872599998
2022-04-08,Pub,1343,936.7225462700001
2022-04-08,Pub,1344,1947.6598190500033
2022-04-08,Pub,1798,1096.8083649500004
2022-04-08,Pub,1799,636.4019304750001
2022-04-08,Pub,1800,867.5818658000005
2022-04-08,Restaurant,445,87.55000000000001
2022-04-08,Restaurant,446,175.1399999999999
2022-04-08,Restaurant,447,387.42000000000024
2022-04-08,Restaurant,448,305.2499999999996
2022-04-08,Restaurant,449,424.1300000000008
2022-04-08,Restaurant,895,284.1599999999999
2022-04-08,Restaurant,896,316.44000000000045
2022-04-08,Restaurant,897,293.7599999999998
2022-04-08,Restaurant,898,164.57999999999998
2022-04-08,Restaurant,899,418.0999999999995
2022-04-08,Restaurant,1345,192.6999999999999
2022-04-08,Restaurant,1346,93.59999999999998
2022-04-08,Restaurant,1347,123.47999999999993
2022-04-08,Restaurant,1348,80.37000000000005
2022-04-08,Restaurant,1349,62.00999999999998
2022-04-08,Restaurant,1801,683.2399999999992
2022-04-08,Restaurant,1802,198.12000000000015
2022-04-08,Restaurant,1803,86.99999999999999
2022-04-08,Restaurant,1804,82.88000000000001
2022-04-08,Restaurant,1805,469.55999999999915
2022-04-09,Pub,442,1051.700090524999
2022-04-09,Pub,443,943.3630023299999
2022-04-09,Pub,444,1132.3625660999999
2022-04-09,Pub,892,1397.1486216
2022-04-09,Pub,893,1602.7710462000014
2022-04-09,Pub,894,1046.4528533999996
2022-04-09,Pub,1342,4892.452639380005
2022-04-09,Pub,1343,2010.2697341300022
2022-04-09,Pub,1344,3739.090240849996
2022-04-09,Pub,1798,1870.3468960200025
2022-04-09,Pub,1799,1482.4421439300017
2022-04-09,Pub,1800,2755.848279600007
2022-04-09,Restaurant,445,87.55000000000001
2022-04-09,Restaurant,446,150.11999999999998
2022-04-09,Restaurant,447,545.9100000000003
2022-04-09,Restaurant,448,248.2699999999997
2022-04-09,Restaurant,449,541.6600000000011
2022-04-09,Restaurant,895,439.55999999999983
2022-04-09,Restaurant,896,205.1000000000002
2022-04-09,Restaurant,897,616.3199999999994
2022-04-09,Restaurant,898,46.419999999999995
2022-04-09,Restaurant,899,299.45
2022-04-09,Restaurant,1345,455.8999999999993
2022-04-09,Restaurant,1346,40.95
2022-04-09,Restaurant,1347,26.46
2022-04-09,Restaurant,1348,156.51000000000002
2022-04-09,Restaurant,1349,28.619999999999997
2022-04-09,Restaurant,1801,440.79999999999956
2022-04-09,Restaurant,1802,162.56000000000006
2022-04-09,Restaurant,1803,143.54999999999993
2022-04-09,Restaurant,1804,444.0000000000002
2022-04-09,Restaurant,1805,503.099999999999
2022-04-10,Pub,442,687.3315552249999
2022-04-10,Pub,443,551.8994435399998
2022-04-10,Pub,444,943.6354717499997
2022-04-10,Pub,892,1851.2219236199987
2022-04-10,Pub,893,1632.4519915000012
2022-04-10,Pub,894,1268.0546341200002
2022-04-10,Pub,1342,3322.908584550007
2022-04-10,Pub,1343,2031.319678990001
2022-04-10,Pub,1344,2999.6044271999995
2022-04-10,Pub,1798,1454.714252460001
2022-04-10,Pub,1799,995.781844155001
2022-04-10,Pub,1800,1092.1324663600005
2022-04-10,Restaurant,445,108.15000000000003
2022-04-10,Restaurant,446,162.62999999999994
2022-04-10,Restaurant,447,487.2100000000003
2022-04-10,Restaurant,448,187.2199999999998
2022-04-10,Restaurant,449,562.1000000000012
2022-04-10,Restaurant,895,448.4399999999998
2022-04-10,Restaurant,896,199.24000000000018
2022-04-10,Restaurant,897,668.1599999999993
2022-04-10,Restaurant,898,29.539999999999996
2022-04-10,Restaurant,899,265.5500000000001
2022-04-10,Restaurant,1345,516.9999999999992
2022-04-10,Restaurant,1346,87.74999999999999
2022-04-10,Restaurant,1347,35.28
2022-04-10,Restaurant,1348,126.90000000000009
2022-04-10,Restaurant,1349,14.309999999999999
2022-04-10,Restaurant,1801,407.7399999999996
2022-04-10,Restaurant,1802,172.72000000000008
2022-04-10,Restaurant,1803,173.9999999999999
2022-04-10,Restaurant,1804,444.0000000000002
2022-04-10,Restaurant,1805,519.869999999999
2022-04-11,Pub,442,430.6173599
2022-04-11,Pub,443,275.94972176999994
2022-04-11,Pub,444,427.78141386
2022-04-11,Pub,892,617.07397454
2022-04-11,Pub,893,460.05465215000004
2022-04-11,Pub,894,480.13719155999985
2022-04-11,Pub,1342,1442.2837260599995
2022-04-11,Pub,1343,547.2985663599999
2022-04-11,Pub,1344,1062.359901300001
2022-04-11,Pub,1798,692.7210725999998
2022-04-11,Pub,1799,531.5827889849998
2022-04-11,Pub,1800,704.2723381200007
2022-04-11,Restaurant,445,108.15000000000003
2022-04-11,Restaurant,446,179.3099999999999
2022-04-11,Restaurant,447,457.8600000000003
2022-04-11,Restaurant,448,305.2499999999996
2022-04-11,Restaurant,449,449.68000000000086
2022-04-11,Restaurant,895,244.1999999999999
2022-04-11,Restaurant,896,304.7200000000004
2022-04-11,Restaurant,897,293.7599999999998
2022-04-11,Restaurant,898,147.7
2022-04-11,Restaurant,899,367.2499999999997
2022-04-11,Restaurant,1345,216.19999999999985
2022-04-11,Restaurant,1346,81.89999999999999
2022-04-11,Restaurant,1347,123.47999999999993
2022-04-11,Restaurant,1348,63.45000000000003
2022-04-11,Restaurant,1349,62.00999999999998
2022-04-11,Restaurant,1801,677.7299999999992
2022-04-11,Restaurant,1802,193.04000000000013
2022-04-11,Restaurant,1803,100.04999999999997
2022-04-11,Restaurant,1804,118.40000000000002
2022-04-11,Restaurant,1805,514.279999999999
2022-04-12,Pub,442,430.61735989999994
2022-04-12,Pub,443,436.38560651999995
2022-04-12,Pub,444,578.7630893399996
2022-04-12,Pub,892,617.07397454
2022-04-12,Pub,893,652.9807965999998
2022-04-12,Pub,894,393.9587212799999
2022-04-12,Pub,1342,1498.84387218
2022-04-12,Pub,1343,768.32298739
2022-04-12,Pub,1344,1468.5563341500015
2022-04-12,Pub,1798,623.44896534
2022-04-12,Pub,1799,351.89283214499983
2022-04-12,Pub,1800,428.68751016000016
2022-04-12,Restaurant,445,87.55000000000001
2022-04-12,Restaurant,446,154.28999999999996
2022-04-12,Restaurant,447,410.90000000000026
2022-04-12,Restaurant,448,317.4599999999996
2022-04-12,Restaurant,449,465.0100000000009
2022-04-12,Restaurant,895,261.9599999999999
2022-04-12,Restaurant,896,304.7200000000004
2022-04-12,Restaurant,897,345.59999999999974
2022-04-12,Restaurant,898,151.92
2022-04-12,Restaurant,899,372.8999999999997
2022-04-12,Restaurant,1345,234.9999999999998
2022-04-12,Restaurant,1346,111.14999999999996
2022-04-12,Restaurant,1347,119.06999999999994
2022-04-12,Restaurant,1348,71.91000000000004
2022-04-12,Restaurant,1349,76.31999999999996
2022-04-12,Restaurant,1801,694.2599999999992
2022-04-12,Restaurant,1802,177.8000000000001
2022-04-12,Restaurant,1803,82.64999999999999
2022-04-12,Restaurant,1804,106.56000000000002
2022-04-12,Restaurant,1805,441.6099999999993
2022-04-13,Pub,442,521.7094937249999
2022-04-13,Pub,443,423.55073574
2022-04-13,Pub,444,440.3632201499999
2022-04-13,Pub,892,791.7175522400001
2022-04-13,Pub,893,845.9069410499998
2022-04-13,Pub,894,590.9380819199998
2022-04-13,Pub,1342,2177.565625620002
2022-04-13,Pub,1343,978.8224359900003
2022-04-13,Pub,1344,1791.430421800003
2022-04-13,Pub,1798,738.90247744
2022-04-13,Pub,1799,494.1473813099999
2022-04-13,Pub,1800,408.27381920000016
2022-04-13,Restaurant,445,103.00000000000003
2022-04-13,Restaurant,446,166.79999999999993
2022-04-13,Restaurant,447,375.68000000000023
2022-04-13,Restaurant,448,354.0899999999995
2022-04-13,Restaurant,449,424.1300000000008
2022-04-13,Restaurant,895,288.5999999999999
2022-04-13,Restaurant,896,298.8600000000004
2022-04-13,Restaurant,897,270.71999999999986
2022-04-13,Restaurant,898,147.7
2022-04-13,Restaurant,899,418.0999999999995
2022-04-13,Restaurant,1345,173.89999999999995
2022-04-13,Restaurant,1346,81.89999999999999
2022-04-13,Restaurant,1347,114.65999999999994
2022-04-13,Restaurant,1348,71.91000000000004
2022-04-13,Restaurant,1349,71.54999999999997
2022-04-13,Restaurant,1801,655.6899999999993
2022-04-13,Restaurant,1802,193.04000000000013
2022-04-13,Restaurant,1803,95.69999999999997
2022-04-13,Restaurant,1804,112.48000000000002
2022-04-13,Restaurant,1805,475.1499999999991
2022-04-14,Pub,442,322.963019925
2022-04-14,Pub,443,423.55073574
2022-04-14,Pub,444,465.5268327299999
2022-04-14,Pub,892,430.78749166000006
2022-04-14,Pub,893,356.1713436
2022-04-14,Pub,894,406.2699313199999
2022-04-14,Pub,1342,1965.46507767
2022-04-14,Pub,1343,599.9234285099999
2022-04-14,Pub,1344,1728.938662900002
2022-04-14,Pub,1798,923.6280968000001
2022-04-14,Pub,1799,554.0440335899999
2022-04-14,Pub,1800,959.4434751200006
2022-04-14,Restaurant,445,108.15000000000003
2022-04-14,Restaurant,446,195.98999999999984
2022-04-14,Restaurant,447,451.9900000000003
2022-04-14,Restaurant,448,345.94999999999953
2022-04-14,Restaurant,449,439.46000000000083
2022-04-14,Restaurant,895,279.7199999999999
2022-04-14,Restaurant,896,293.0000000000004
2022-04-14,Restaurant,897,311.0399999999998
2022-04-14,Restaurant,898,135.04
2022-04-14,Restaurant,899,406.79999999999956
2022-04-14,Restaurant,1345,230.2999999999998
2022-04-14,Restaurant,1346,81.89999999999999
2022-04-14,Restaurant,1347,123.47999999999993
2022-04-14,Restaurant,1348,54.99000000000002
2022-04-14,Restaurant,1349,57.23999999999998
