,dt,venuetype,venueid,revenue,Unnamed: 4
610,2022-05-09,Pub,1799,561.531115125,
611,2022-08-08,Pub,1799,374.35407675,
612,2022-05-14,Pub,892,1222.5050439,
613,2022-07-17,Pub,444,754.9083774,
614,2022-07-06,Pub,1344,1176.92812595,
615,2023-05-10,Pub,892,174.6435777,
616,2022-06-19,Pub,892,1478.64895786,
617,2022-04-05,Pub,1342,1583.68409136,
618,2022-04-06,Pub,1342,1725.08445666,
619,2023-02-18,Pub,892,943.07531958,
620,2022-08-21,Pub,894,1169.5649538,
621,2023-01-19,Pub,893,118.7237812,
622,2022-08-17,Pub,1799,456.711973635,
623,2022-08-28,Pub,1799,1325.213431695,
624,2022-12-11,Pub,1342,3068.38792701001,
625,2022-11-17,Pub,442,422.336256825,
626,2022-11-09,Pub,442,356.087432225,
627,2022-03-13,Pub,442,1308.41428585,
628,2022-12-17,Pub,1800,1347.30360336,
629,2023-01-06,Pub,444,478.10863902,
630,2022-12-07,Pub,442,264.9952984,
631,2022-09-24,Pub,1798,1697.16662787,
632,2022-03-19,Pub,893,2730.6469676,
633,2022-07-05,Pub,1344,1010.28343555,
634,2022-11-18,Pub,1799,426.763647495,
635,2022-04-08,Pub,442,389.211844525,
636,2022-03-24,Pub,893,1157.5568667,
637,2022-12-23,Pub,1344,1156.09753965,
638,2023-02-23,Pub,1344,1416.4798684,
639,2022-12-16,Pub,894,369.3363012,
640,2023-05-04,Pub,1344,1562.2939725,
641,2023-04-02,Pub,444,465.52683273,
642,2023-05-21,Pub,1798,1627.89452061,
643,2022-08-23,Pub,1342,904.962337919999,
644,2022-05-30,Pub,892,500.64492274,
645,2023-04-29,Pub,892,1175.93342318,
646,2023-04-16,Pub,1798,1477.80495488,
647,2022-06-22,Pub,893,905.26883165,
648,2023-01-16,Pub,1800,387.86012824,
649,2022-04-15,Pub,894,357.02509116,
650,2022-09-28,Pub,443,288.78459255,
651,2022-05-01,Pub,1343,1978.69481684,
652,2022-04-25,Pub,1344,1281.08105745,
653,2022-05-03,Pub,1343,684.12320795,
654,2022-06-01,Pub,1342,1102.92284934,
655,2022-06-23,Pub,443,423.55073574,
656,2023-01-07,Pub,444,1069.45353465,
657,2022-04-22,Pub,443,442.80304191,
658,2022-07-13,Pub,894,233.91299076,
659,2022-09-17,Pub,443,725.17019907,
660,2023-05-17,Pub,443,115.51383702,
661,2022-11-05,Pub,894,1218.80979396,
662,2022-08-20,Pub,443,975.45017928,
663,2022-06-26,Pub,444,1031.70811578,
664,2022-11-28,Pub,1344,1124.8516602,
665,2023-01-07,Pub,892,1688.2212511,
666,2022-09-08,Pub,894,73.86726024,
667,2022-12-19,Pub,442,380.93074145,
668,2023-03-15,Pub,1344,968.622262950001,
669,2023-03-21,Pub,1342,1003.94259363,
670,2022-11-13,Pub,893,2389.31609665,
671,2022-09-11,Pub,893,1528.56868295,
672,2022-10-16,Pub,443,1116.63375786,
673,2023-01-01,Pub,443,519.81226659,
674,2022-06-22,Pub,1800,540.96281044,
675,2022-10-13,Pub,442,405.774050675,
676,2023-03-07,Pub,894,246.2242008,
677,2023-04-15,Pub,1799,1078.13974104,
678,2022-05-11,Pub,894,295.46904096,
679,2023-01-26,Pub,1800,316.41220988,
680,2022-08-15,Pub,1800,551.16965592,
681,2022-05-13,Pub,442,513.42839065,
682,2022-10-22,Pub,1342,3987.49030146001,
683,2023-03-03,Pub,444,364.87238241,
684,2022-06-21,Pub,1800,408.2738192,
685,2022-07-03,Pub,892,1292.36247498,
686,2022-07-12,Pub,892,407.5016813,
687,2022-11-05,Pub,1799,1272.80386095,
688,2023-01-11,Pub,1800,469.51489208,
689,2023-04-29,Pub,1798,1246.89793068,
690,2023-04-06,Pub,894,369.3363012,
691,2022-07-17,Pub,443,956.19787311,
692,2023-03-27,Pub,892,454.07330202,
693,2023-05-09,Pub,893,682.6617419,
694,2023-01-11,Pub,443,198.94049709,
695,2022-08-02,Pub,1798,634.99431655,
696,2022-06-03,Pub,1798,681.17572139,
697,2022-03-22,Pub,1343,1231.42177431,
698,2023-01-11,Pub,444,427.78141386,
699,2022-03-18,Pub,444,603.92670192,
700,2022-04-04,Pub,1799,501.634462845,
701,2023-04-08,Pub,1342,3817.80986310001,
702,2022-05-04,Pub,1798,681.17572139,
703,2022-05-24,Pub,444,226.47251322,
704,2023-01-13,Pub,1342,1527.12394524,
705,2022-07-19,Pub,892,407.5016813,
706,2022-07-11,Pub,442,248.43309225,
707,2022-07-10,Pub,892,1362.21990606,
708,2022-03-30,Pub,444,603.92670192,
709,2022-06-30,Pub,1798,600.35826292,
710,2022-12-29,Pub,443,410.71586496,
711,2022-05-02,Pub,444,603.92670192,
712,2023-01-17,Pub,1342,1060.50273975,
713,2023-01-12,Pub,894,270.84662088,
714,2022-03-15,Pub,1344,2749.6373916,
715,2022-04-09,Pub,444,1132.3625661,
716,2022-11-05,Pub,1342,4242.010959,
717,2022-04-24,Pub,1798,1535.53171093,
718,2022-11-26,Pub,893,1840.2186086,
719,2022-09-11,Pub,444,1157.52617868,
720,2023-03-28,Pub,1344,791.562279400001,
721,2022-03-17,Pub,1798,1304.62468673,
722,2023-02-11,Pub,893,2463.5184599,
723,2023-01-09,Pub,444,201.30890064,
724,2022-03-21,Pub,443,314.45433411,
725,2023-03-26,Pub,1344,3239.15616965,
726,2022-05-05,Pub,1344,1239.41988485,
727,2022-12-29,Pub,444,465.52683273,
728,2023-02-20,Pub,893,771.7045778,
729,2022-09-14,Pub,1800,510.342274,
730,2022-07-26,Pub,1799,321.944506005,
731,2023-03-12,Pub,1343,1726.09547852,
732,2022-08-03,Pub,443,314.45433411,
733,2022-11-30,Pub,1344,999.868142400001,
734,2022-06-10,Pub,893,875.58788635,
735,2022-06-12,Pub,1798,1316.17003794,
736,2022-10-03,Pub,1798,865.90134075,
737,2022-12-11,Pub,1343,1578.7458645,
738,2022-08-02,Pub,444,301.96335096,
739,2023-01-29,Pub,1799,943.372273410001,
740,2022-10-07,Pub,444,390.03599499,
741,2023-04-10,Pub,893,667.82126925,
742,2022-04-16,Pub,1799,1624.696693095,
743,2022-05-12,Pub,444,490.69044531,
744,2022-06-03,Pub,894,455.51477148,
745,2022-08-05,Pub,443,346.54151106,
746,2022-07-08,Pub,894,381.64751124,
747,2022-08-07,Pub,1342,4242.01095900001,
748,2022-10-27,Pub,1343,484.14873178,
749,2022-07-08,Pub,442,339.525226075,
750,2022-10-04,Pub,892,256.14391396,
751,2023-05-10,Pub,1799,419.27656596,
752,2022-05-20,Pub,1799,434.25072903,
753,2022-08-04,Pub,1344,1114.43636705,
754,2022-04-07,Pub,1798,946.71879922,
755,2023-05-12,Pub,1798,681.17572139,
756,2023-01-17,Pub,892,372.57296576,
757,2023-02-02,Pub,443,288.78459255,
758,2023-05-12,Pub,892,395.85877612,
759,2022-06-12,Pub,1344,3051.68089295,
760,2023-01-24,Pub,442,215.30867995,
761,2022-06-23,Pub,892,314.35843986,
762,2023-05-14,Pub,443,821.43172992,
763,2022-07-30,Pub,894,800.2286526,
764,2022-11-11,Pub,892,395.85877612,
765,2022-03-02,Pub,1342,5274.23362568999,
766,2022-11-09,Pub,894,295.46904096,
767,2023-05-07,Pub,1344,3728.6749477,
768,2022-03-15,Pub,1798,1154.535121,
769,2023-01-24,Pub,893,415.5332342,
770,2022-05-28,Pub,1342,3506.72905944001,
771,2022-05-10,Pub,443,224.61023865,
772,2023-05-15,Pub,1798,531.08615566,
773,2022-11-18,Pub,443,320.8717695,
774,2022-10-25,Pub,443,263.11485099,
775,2023-05-03,Pub,1342,1230.18317811,
776,2023-04-14,Pub,1342,1258.46325117,
777,2023-03-14,Pub,894,320.09146104,
778,2022-08-11,Pub,1343,599.92342851,
779,2022-06-05,Pub,1798,1570.16776456,
780,2023-04-13,Pub,1343,420.9988972,
781,2023-01-19,Pub,1342,1258.46325117,
782,2022-08-09,Pub,1344,1062.3599013,
783,2022-09-09,Pub,442,298.1197107,
784,2022-08-02,Pub,1342,1060.50273975,
785,2022-09-27,Pub,1798,357.90588751,
786,2022-07-24,Pub,1800,1592.26789488,
787,2022-06-29,Pub,1343,599.92342851,
788,2023-02-04,Pub,894,1317.29947428,
789,2023-01-12,Pub,1343,557.82353879,
790,2022-12-12,Pub,1343,420.9988972,
791,2022-04-03,Pub,1344,3634.93730935,
792,2022-08-18,Pub,1799,359.37991368,
793,2022-09-29,Pub,1799,157.228712235,
794,2022-05-05,Pub,893,697.50221455,
795,2022-03-20,Pub,1344,5113.90893664999,
796,2022-06-16,Pub,1342,1399.86361647,
797,2023-03-21,Pub,444,264.21793209,
798,2022-07-29,Pub,1798,611.90361413,
799,2023-05-19,Pub,894,357.02509116,
800,2022-05-16,Pub,444,226.47251322,
801,2023-02-14,Pub,444,452.94502644,
802,2022-11-05,Pub,893,1855.05908125,
803,2022-10-20,Pub,1799,329.43158754,
804,2023-02-17,Pub,892,360.93006058,
805,2022-07-24,Pub,1798,888.99204317,
806,2022-08-27,Pub,1799,1153.01055639,
807,2022-10-24,Pub,1800,714.4791836,
808,2022-04-18,Pub,442,215.30867995,
809,2023-03-15,Pub,1799,344.40575061,
810,2022-11-17,Pub,1342,1173.62303199,
811,2022-10-26,Pub,442,273.276401475,
812,2023-05-15,Pub,893,593.618906,
813,2023-04-06,Pub,893,593.618906,
814,2022-11-18,Pub,893,356.1713436,
815,2022-05-16,Pub,1798,507.99545324,
816,2023-01-23,Pub,1343,715.69812524,
817,2022-08-06,Pub,442,1018.575678225,
818,2023-02-06,Pub,1800,489.92858304,
819,2022-05-22,Pub,894,1280.36584416,
820,2022-08-25,Pub,444,515.85405789,
821,2022-05-19,Pub,1344,1249.835178,
822,2023-03-04,Pub,443,808.59685914,
823,2023-02-04,Pub,1798,1362.35144278,
824,2022-05-08,Pub,892,1175.93342318,
825,2022-09-22,Pub,444,314.54515725,
826,2022-08-08,Pub,893,697.50221455,
827,2022-12-13,Pub,1344,874.884624600001,
828,2023-04-03,Pub,443,192.5230617,
829,2022-05-30,Pub,443,269.53228638,
830,2023-02-28,Pub,1343,399.94895234,
831,2022-08-01,Pub,1342,1216.04314158,
832,2022-07-13,Pub,443,147.60101397,
833,2022-04-27,Pub,1342,1880.62485849,
834,2022-09-12,Pub,1343,810.42287711,
835,2023-05-19,Pub,892,477.35911238,
836,2023-03-16,Pub,442,281.55750455,
837,2023-04-14,Pub,444,226.47251322,
838,2022-09-15,Pub,1344,1551.87867935,
839,2022-12-24,Pub,892,1490.29186304,
840,2022-11-20,Pub,442,1002.013472075,
841,2022-07-11,Pub,1798,738.90247744,
842,2022-03-13,Pub,444,1358.83507932,
843,2022-07-24,Pub,443,815.01429453,
844,2023-02-04,Pub,442,1382.944213525,
845,2023-04-30,Pub,1343,1947.11989955,
846,2022-12-18,Pub,1798,1627.89452061,
847,2022-06-14,Pub,1798,577.2675605,
848,2022-06-18,Pub,443,866.35377765,
849,2022-05-18,Pub,1799,291.996179865,
850,2022-11-02,Pub,893,326.4903983,
851,2022-09-04,Pub,894,1144.94253372,
852,2023-01-11,Pub,442,198.7464738,
853,2022-09-19,Pub,1342,1654.38427401,
854,2022-03-27,Pub,444,1283.34424158,
855,2023-05-19,Pub,442,240.151989175,
856,2022-09-15,Pub,892,384.21587094,
857,2022-09-30,Pub,442,422.336256825,
858,2023-04-14,Pub,442,182.18426765,
859,2022-11-11,Pub,1799,389.32823982,
860,2022-12-15,Pub,444,264.21793209,
861,2022-04-29,Pub,894,455.51477148,
862,2023-05-08,Pub,893,489.73559745,
863,2023-03-21,Pub,1798,438.72334598,
864,2022-06-18,Pub,442,1026.8567813,
865,2022-07-04,Pub,894,467.82598152,
866,2023-04-02,Pub,1344,3259.98675595,
867,2022-07-03,Pub,1342,4227.87092247001,
868,2023-03-08,Pub,1342,1201.90310505,
869,2022-09-06,Pub,1798,761.99317986,
870,2022-05-18,Pub,1343,231.54939346,
871,2023-05-23,Pub,893,534.2570154,
872,2022-08-14,Pub,1799,875.988539595001,
873,2022-08-08,Pub,1343,610.44840094,
874,2023-05-08,Pub,1342,1470.56379912,
875,2022-03-14,Pub,443,583.98662049,
876,2022-10-19,Pub,1800,265.37798248,
877,2022-08-10,Pub,1343,757.79801496,
878,2022-11-06,Pub,1798,1339.26074036,
879,2022-07-29,Pub,1799,366.866995215,
880,2022-07-27,Pub,1799,329.43158754,
881,2022-05-16,Pub,1344,1124.8516602,
882,2023-01-20,Pub,1344,1312.3269369,
883,2022-07-18,Pub,1799,411.789484425,
884,2022-07-27,Pub,1344,989.452849250001,
885,2023-04-01,Pub,893,1350.48301115,
886,2023-01-21,Pub,1798,1223.80722826,
887,2023-03-14,Pub,1343,199.97447617,
888,2023-05-13,Pub,893,1587.93057355,
889,2022-05-03,Pub,892,686.93140562,
890,2022-05-10,Pub,894,283.15783092,
891,2023-04-23,Pub,1344,3811.99729289999,
892,2022-06-07,Pub,893,742.0236325,
893,2022-10-17,Pub,1344,1166.5128328,
894,2022-12-03,Pub,894,1304.98826424,
895,2022-10-26,Pub,1342,1399.86361647,
896,2022-08-12,Pub,443,429.96817113,
897,2022-06-30,Pub,893,489.73559745,
898,2022-09-04,Pub,893,1231.75922995,
899,2022-03-07,Pub,1344,2645.4844601,
900,2022-07-04,Pub,1799,396.815321355,
901,2023-04-13,Pub,893,504.5760701,
902,2022-10-22,Pub,893,1706.65435475,
903,2022-10-22,Pub,1343,2020.79470656,
904,2022-11-19,Pub,1344,3374.5549806,
905,2023-01-08,Pub,892,1001.28984548,
906,2022-06-12,Pub,1342,3238.06836537,
907,2022-11-11,Pub,442,372.649638375,
908,2022-05-10,Pub,893,667.82126925,
909,2022-07-25,Pub,894,430.8923514,
910,2023-05-13,Pub,1342,2516.92650234,
911,2022-10-06,Pub,444,402.61780128,
912,2022-04-27,Pub,443,250.27998021,
913,2022-10-02,Pub,1800,949.236629640001,
914,2022-07-23,Pub,1800,1571.85420392,
915,2022-08-22,Pub,444,541.01767047,
916,2023-01-16,Pub,893,371.01181625,
917,2022-03-01,Pub,1344,6290.83706259999,
918,2022-03-22,Pub,444,591.34489563,
919,2022-08-04,Pub,892,244.50100878,
920,2023-03-01,Pub,1343,431.52386963,
921,2023-04-09,Pub,1799,973.320599550001,
922,2022-12-02,Pub,893,934.94977695,
923,2022-11-01,Pub,1798,692.7210726,
924,2023-05-07,Pub,1799,920.911028805001,
925,2022-05-07,Pub,1342,4708.63216449,
926,2022-04-21,Pub,444,528.43586418,
927,2022-05-19,Pub,894,418.58114136,
928,2023-03-11,Pub,1800,1286.06253048,
929,2022-12-30,Pub,894,357.02509116,
930,2022-09-04,Pub,1800,1510.61313104,
931,2023-01-28,Pub,1342,4227.87092247001,
932,2023-04-05,Pub,894,320.09146104,
933,2023-04-23,Pub,1343,2241.81912759,
934,2022-05-01,Pub,892,721.86012116,
935,2022-03-26,Pub,1800,2112.81701436,
936,2022-10-21,Pub,1342,1003.94259363,
937,2023-01-28,Pub,443,654.57840978,
938,2022-06-17,Pub,444,452.94502644,
939,2023-01-19,Pub,1800,540.96281044,
940,2022-11-07,Pub,892,465.7162072,
941,2022-12-11,Pub,1799,1070.652659505,
942,2022-03-24,Pub,1342,2234.12577174,
943,2022-10-01,Pub,1342,4284.43106859,
944,2022-06-28,Pub,1343,336.79911776,
945,2022-11-10,Pub,892,430.78749166,
946,2022-03-11,Pub,442,902.640235175,
947,2022-03-08,Pub,894,984.8968032,
948,2023-02-19,Pub,1343,1789.2453131,
949,2022-12-31,Pub,1798,1454.71425246,
950,2022-04-09,Pub,1342,4892.45263938001,
951,2022-12-15,Pub,1342,1484.70383565,
952,2022-06-07,Pub,1342,1414.003653,
953,2023-02-12,Pub,442,869.515822875,
954,2023-01-14,Pub,893,1869.8995539,
955,2023-03-10,Pub,1799,419.27656596,
956,2022-10-08,Pub,1342,4270.29103206,
957,2022-11-07,Pub,1800,398.06697372,
958,2022-07-17,Pub,894,1243.43221404,
959,2022-06-24,Pub,1342,1442.28372606,
960,2022-08-14,Pub,443,705.9178929,
961,2023-04-05,Pub,1343,368.37403505,
962,2022-04-29,Pub,1344,1885.16806015,
963,2022-10-16,Pub,1344,3478.7079121,
964,2022-10-24,Pub,1342,1201.90310505,
965,2023-01-14,Pub,1800,1633.0952768,
966,2023-02-11,Pub,443,667.41328056,
967,2022-04-14,Pub,442,322.963019925,
968,2023-01-02,Pub,1798,819.71993591,
969,2022-10-08,Pub,1343,1831.34520282,
970,2022-08-14,Pub,1798,1154.535121,
971,2022-07-15,Pub,1798,727.35712623,
972,2022-06-09,Pub,1343,463.09878692,
973,2023-02-23,Pub,442,380.93074145,
974,2022-10-16,Pub,893,1409.84490175,
975,2022-11-24,Pub,443,263.11485099,
976,2023-02-17,Pub,1798,842.81063833,
977,2023-02-05,Pub,892,1350.57700088,
978,2022-05-11,Pub,444,377.4541887,
979,2022-07-22,Pub,444,314.54515725,
980,2023-01-17,Pub,1343,420.9988972,
981,2022-05-16,Pub,1800,449.10120112,
982,2022-06-02,Pub,443,275.94972177,
983,2022-04-05,Pub,442,347.80632915,
984,2022-10-31,Pub,1800,724.68602908,
985,2022-10-16,Pub,444,1409.16230448,
986,2022-09-07,Pub,892,221.21519842,
987,2022-03-14,Pub,1344,2041.3974574,
988,2022-11-20,Pub,444,1144.94437239,
989,2022-06-03,Pub,443,250.27998021,
990,2022-06-10,Pub,1798,577.2675605,
991,2022-05-20,Pub,444,603.92670192,
992,2022-12-26,Pub,1798,681.17572139,
993,2022-08-26,Pub,1800,612.4107288,
994,2023-03-13,Pub,1800,591.99703784,
995,2022-05-31,Pub,893,608.45937865,
996,2022-03-05,Pub,443,2130.58854948,
997,2023-03-06,Pub,1342,1414.003653,
998,2022-06-20,Pub,1342,1102.92284934,
999,2023-04-29,Pub,894,1120.32011364,
1000,2023-05-20,Pub,1799,711.272745825,
1001,2022-11-15,Pub,894,357.02509116,
1002,2023-02-05,Pub,1343,1757.67039581,
1003,2023-03-09,Pub,1342,1272.6032877,
1004,2022-09-06,Pub,442,372.649638375,
1005,2023-05-09,Pub,1798,496.45010203,
1006,2023-02-27,Pub,1343,715.69812524,
1007,2022-09-05,Pub,894,492.4484016,
1008,2023-04-27,Pub,444,176.14528806,
1009,2023-02-25,Pub,1798,1258.44328189,
1010,2022-06-16,Pub,443,378.62868801,
1011,2022-03-09,Pub,893,1602.7710462,
1012,2022-11-13,Pub,894,984.8968032,
1013,2022-12-01,Pub,444,541.01767047,
1014,2022-08-12,Pub,893,771.7045778,
1015,2022-07-18,Pub,1344,1531.04809305,
1016,2023-05-12,Pub,1344,1395.6492821,
1017,2022-07-25,Pub,1343,484.14873178,
1018,2022-04-03,Pub,443,795.76198836,
1019,2023-05-19,Pub,1342,1173.62303199,
1020,2023-03-17,Pub,893,593.618906,
1021,2022-09-08,Pub,1798,842.81063833,
1022,2023-01-28,Pub,442,654.207142925,
1023,2022-09-10,Pub,1800,1592.26789488,
1024,2023-01-18,Pub,1343,368.37403505,
1025,2023-04-12,Pub,894,295.46904096,
1026,2022-09-17,Pub,1799,928.39811034,
1027,2022-03-30,Pub,893,1276.2806479,
1028,2022-05-17,Pub,444,239.05431951,
1029,2023-01-22,Pub,893,1647.29246415,
1030,2023-02-25,Pub,444,1019.12630949,
1031,2022-04-15,Pub,444,490.69044531,
1032,2022-07-15,Pub,1342,1569.54405483,
1033,2022-09-29,Pub,1344,1583.1245588,
1034,2022-11-24,Pub,442,430.6173599,
1035,2023-01-29,Pub,1342,4157.17073982001,
1036,2022-06-20,Pub,893,385.8522889,
1037,2023-05-04,Pub,443,263.11485099,
1038,2023-01-03,Pub,1342,1117.06288587,
1039,2022-06-07,Pub,1800,489.92858304,
1040,2023-03-16,Pub,892,430.78749166,
1041,2022-04-09,Pub,1798,1870.34689602,
1042,2023-03-09,Pub,892,360.93006058,
1043,2023-02-27,Pub,1799,426.763647495,
1044,2022-04-20,Pub,444,402.61780128,
1045,2022-07-18,Pub,444,515.85405789,
1046,2022-07-02,Pub,1799,853.527294990001,
1047,2022-03-29,Pub,1799,583.99235973,
1048,2022-06-25,Pub,894,1009.51922328,
1049,2022-10-20,Pub,894,406.26993132,
1050,2023-01-31,Pub,1342,933.242410979999,
1051,2022-06-18,Pub,1344,4426.49958875,
1052,2023-05-06,Pub,443,898.4409546,
1053,2023-05-23,Pub,444,301.96335096,
1054,2022-11-19,Pub,442,1026.8567813,
1055,2023-03-24,Pub,1343,599.92342851,
1056,2023-02-20,Pub,894,529.38203172,
1057,2023-01-25,Pub,892,291.0726295,
1058,2022-12-30,Pub,442,380.93074145,
1059,2022-06-07,Pub,442,347.80632915,
1060,2023-02-26,Pub,894,1120.32011364,
1061,2022-03-04,Pub,1342,4128.89066676001,
1062,2023-02-20,Pub,1343,484.14873178,
1063,2022-03-05,Pub,892,4587.30464092001,
1064,2022-10-22,Pub,1798,1731.8026815,
1065,2022-06-27,Pub,1342,1668.52431054,
1066,2022-09-12,Pub,442,273.276401475,
1067,2022-03-31,Pub,1800,1081.92562088,
1068,2023-03-09,Pub,1343,610.44840094,
1069,2022-09-13,Pub,1342,1258.46325117,
1070,2023-01-06,Pub,443,314.45433411,
1071,2023-01-04,Pub,1344,718.65522735,
1072,2022-12-02,Pub,1798,427.17799477,
1073,2022-04-13,Pub,1343,978.82243599,
1074,2022-09-10,Pub,443,782.92711758,
1075,2022-08-23,Pub,442,322.963019925,
1076,2022-03-05,Pub,1798,3613.69492873,
1077,2022-12-06,Pub,894,147.73452048,
1078,2023-05-16,Pub,1800,316.41220988,
1079,2022-09-10,Pub,1798,1731.8026815,
1080,2023-03-01,Pub,1344,937.376383500001,
1081,2022-12-13,Pub,1343,494.67370421,
1082,2022-12-13,Pub,892,221.21519842,
1083,2022-06-06,Pub,1342,1244.32321464,
1084,2023-01-07,Pub,1343,1820.82023039,
1085,2022-07-19,Pub,1343,294.69922804,
1086,2022-12-03,Pub,442,919.202441325,
1087,2022-09-30,Pub,892,267.78681914,
1088,2022-03-22,Pub,894,566.31566184,
1089,2023-03-29,Pub,893,578.77843335,
1090,2023-04-29,Pub,1343,1368.2464159,
1091,2023-03-25,Pub,1798,1408.53284762,
1092,2022-12-18,Pub,893,1766.01624535,
1093,2022-10-26,Pub,444,415.19960757,
1094,2022-09-10,Pub,1342,3959.21022840001,
1095,2022-12-26,Pub,442,438.898462975,
1096,2022-12-05,Pub,1798,438.72334598,
1097,2023-03-11,Pub,1799,890.962702665001,
1098,2022-06-23,Pub,1343,515.72364907,
1099,2022-08-09,Pub,1342,1074.64277628,
1100,2022-03-24,Pub,442,587.958318325,
1101,2023-05-17,Pub,1344,999.868142400001,
1102,2022-07-26,Pub,442,182.18426765,
1103,2023-03-27,Pub,893,875.58788635,
1104,2022-11-19,Pub,444,679.41753966,
1105,2022-07-22,Pub,1344,1291.4963506,
1106,2022-07-14,Pub,1799,396.815321355,
1107,2022-04-12,Pub,1798,623.44896534,
1108,2022-05-01,Pub,1799,1242.85553481,
1109,2023-02-01,Pub,1342,1145.34295893,
1110,2022-12-02,Pub,892,326.00134504,
1111,2023-01-11,Pub,894,233.91299076,
1112,2023-04-05,Pub,892,302.71553468,
1113,2022-10-16,Pub,892,1234.14794908,
1114,2023-03-03,Pub,894,160.04573052,
1115,2023-04-19,Pub,1798,577.2675605,
1116,2022-11-11,Pub,1344,1083.1904876,
1117,2022-11-29,Pub,1799,299.4832614,
1118,2022-06-08,Pub,1799,336.918669075,
1119,2023-02-21,Pub,1800,663.4449562,
1120,2022-06-12,Pub,893,1810.5376633,
1121,2022-04-30,Pub,1798,1604.80381819,
1122,2022-10-08,Pub,894,923.340753,
1123,2022-11-09,Pub,893,727.18315985,
1124,2022-10-08,Pub,442,662.488246,
1125,2022-07-20,Pub,894,246.2242008,
1126,2023-04-17,Pub,894,147.73452048,
1127,2023-01-11,Pub,892,209.57229324,
1128,2023-03-06,Pub,1798,658.08501897,
1129,2022-09-14,Pub,1798,507.99545324,
1130,2022-04-15,Pub,1343,915.67260141,
1131,2023-01-13,Pub,442,281.55750455,
1132,2023-01-20,Pub,1800,520.54911948,
1133,2022-09-11,Pub,1344,3759.92082715,
1134,2022-05-26,Pub,893,430.37370685,
1135,2023-05-11,Pub,1343,442.04884206,
1136,2022-04-09,Pub,893,1602.7710462,
1137,2022-04-24,Pub,892,1106.0759921,
1138,2022-11-05,Pub,1344,4009.88786275,
1139,2022-09-02,Pub,1800,591.99703784,
1140,2022-03-30,Pub,1800,847.16817484,
1141,2022-04-25,Pub,1800,632.82441976,
1142,2022-11-12,Pub,893,1973.78286245,
1143,2023-01-01,Pub,892,978.00403512,
1144,2022-12-06,Pub,1343,494.67370421,
1145,2022-07-20,Pub,442,198.7464738,
1146,2023-01-11,Pub,1342,805.982082209999,
1147,2023-02-07,Pub,1344,833.223452000001,
1148,2022-04-06,Pub,892,943.07531958,
1149,2022-11-08,Pub,1798,611.90361413,
1150,2023-05-02,Pub,1344,593.67170955,
1151,2023-02-10,Pub,1343,484.14873178,
1152,2023-05-21,Pub,1799,666.350256615,
1153,2022-06-02,Pub,444,478.10863902,
1154,2022-11-18,Pub,444,352.29057612,
1155,2022-04-23,Pub,1343,2483.89349348,
1156,2023-02-24,Pub,1344,1072.77519445,
1157,2022-05-15,Pub,893,1350.48301115,
1158,2022-05-05,Pub,1799,366.866995215,
1159,2023-03-18,Pub,893,1409.84490175,
1160,2022-12-04,Pub,1799,1250.342616345,
1161,2022-08-15,Pub,893,356.1713436,
1162,2022-11-23,Pub,893,385.8522889,
1163,2022-07-17,Pub,1799,1287.77802402,
1164,2022-03-10,Pub,1343,1883.97006497,
1165,2022-10-25,Pub,1799,254.56077219,
1166,2022-07-01,Pub,1799,621.427767405,
1167,2023-04-07,Pub,1798,427.17799477,
1168,2022-04-18,Pub,1800,561.3765014,
1169,2022-06-13,Pub,1342,1088.78281281,
1170,2022-05-26,Pub,1799,344.40575061,
1171,2022-11-12,Pub,892,1432.07733714,
1172,2022-06-05,Pub,892,1094.43308692,
1173,2023-05-21,Pub,442,993.732369,
1174,2022-09-07,Pub,1798,669.63037018,
1175,2022-04-17,Pub,1342,3252.20840190001,
1176,2022-11-21,Pub,892,523.9307331,
1177,2023-04-05,Pub,1800,500.13542852,
1178,2023-04-05,Pub,1798,461.8140484,
1179,2022-10-06,Pub,893,593.618906,
1180,2022-04-23,Pub,1344,4103.62550109999,
1181,2022-09-14,Pub,892,395.85877612,
1182,2022-07-20,Pub,892,256.14391396,
1183,2022-06-03,Pub,1799,411.789484425,
